t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
1.005,2,0.06085,0.5891602308,-1.67,1.12,2.79,-0.005,0.7925,0.5922942681,-0.1997034288,3.275081093,10,0.43908,0.21155,0.5229236058,-0.71,1.68,2.39,0.17,0.785,0.564094407,0.5928658749,3.080614405,5,0.442715,0.3486,1.251405626,-1.7,3.93,5.63,0.11,0.825,1.299052732,1.06329031,4.22277469,9,0.820335,-0.04575,0.2196871355,-0.7,0.31,1.01,0.01,0.0725,0.2244003119,-1.596712064,5.048940976,8,0.133775,-0.0482,0.1445501989,-0.27,0.23,0.5,-0.03,0.25,0.1523745386,0.005152550762,1.939773276,4,0.12668,-0.1797,0.2293859412,-0.77,0.07,0.84,-0.1,0.2525,0.2913932051,-1.354379875,3.783051848,5,0.18907,0.61765,0.007744514187,0.61,0.63,0.02,0.62,0.01,0.6176985511,0.4323373952,1.784629466,0,0.61455,0.2941,0.02853401479,0.25,0.33,0.08,0.31,0.06,0.2954809639,-0.604915279,1.748024693,0,0.292625,0.62975,0.01246745764,0.61,0.65,0.04,0.63,0.02,0.6298734,0.14014773,2.291449918,0,0.626725,-0.36565,0.0165703802,-0.39,-0.34,0.05,-0.36,0.03,0.3660252724,-0.1232016023,1.604547568,0,0.363735,0.5955,0.9073200924,0,2.6,2.6,0,1.525,1.08528798,1.03860561,2.37850249,0,0.6005,6.543,35.36275514,-66,50,116,29.25,61.825,35.96297123,-0.6063867718,1.800207054,2,32.941,5.252,34.73689675,-34.4,68.1,102.5,-4.2,62.1,35.13168798,0.4115992935,1.570449182,1,31.5908,282.2055,360.5084246,-94.7,785.6,880.3,209.25,743.9,457.8277716,0.1617903504,1.2210074,1,353.6224,5.493,5.335255477,-0.6,13.6,14.2,6,10.85,7.657545299,0.1437802903,1.288872928,4,5.5918,-23.4705,23.0256027,-53.9,1.6,55.5,-24.95,49.25,32.87921456,-0.05186714484,1.198946312,1,24.47865,3.36,4.36314107,-1.3,11.1,12.4,0.2,7.2,5.506959234,0.6049497777,1.737550345,1,3.7339,"Stair-ascent"
1.1,2.1,0.152238806,0.6895412439,-1.67,1.64,3.31,0,1.18,0.7061471384,0.05233934034,2.716246984,9,0.52094,0.2078109453,0.5110326917,-0.71,1.68,2.39,0.2,0.64,0.551670011,0.6237590427,3.325814304,5,0.432075,0.1457711443,1.427012859,-2.31,3.93,6.24,0.03,1.6,1.434438889,0.7232974219,3.465573807,8,0.992385,-0.03189054726,0.2271878876,-0.7,0.31,1.01,0.02,0.12,0.2294152203,-1.543330226,4.825122866,8,0.148405,-0.04656716418,0.1439031485,-0.27,0.23,0.5,-0.03,0.25,0.1512501799,-0.02734838291,1.965029022,4,0.125145,-0.146119403,0.2413949215,-0.77,0.11,0.88,-0.05,0.22,0.282174393,-1.424759932,3.909922041,5,0.175485,0.6166169154,0.008011031725,0.61,0.63,0.02,0.61,0.01,0.6166689525,0.6841905201,1.889987175,0,0.61665,0.2870646766,0.02843935323,0.25,0.32,0.07,0.3,0.06,0.2884699731,-0.2444872684,1.325319443,0,0.28728,0.6307960199,0.01282733338,0.61,0.65,0.04,0.63,0.02,0.6309264293,-0.06383465621,2.058222262,0,0.630875,-0.3705970149,0.01585512115,-0.39,-0.35,0.04,-0.37,0.04,0.3709360219,0.07556960583,1.393198142,0,0.370315,0.7835820896,0.9528063313,0,2.6,2.6,0,1.8,1.233629116,0.5454806084,1.563874577,0,0.78215,11.3920398,34.68381756,-66,50,116,31.1,53.4,36.50679075,-0.9377185347,2.265036307,1,34.3546,0.05124378109,35.10465393,-34.4,68.1,102.5,-24.1,62.3,35.10469133,0.7517025227,1.862668149,1,31.7525,202.9865672,345.4759916,-94.7,785.6,880.3,-72.6,666.8,400.6959037,0.5860574198,1.568661157,1,295.0249,4.664179104,5.468372242,-0.6,13.6,14.2,0.3,10.8,7.187326463,0.4758057229,1.401800942,4,4.83075,-19.25522388,23.35754291,-53.9,1.6,55.5,-2.1,49.2,30.27108286,-0.4325652664,1.341718735,1,20.81165,2.635820896,4.320448941,-1.3,11.1,12.4,-0.2,5.5,5.061010852,1.013020202,2.323136255,1,3.122,"Stair-ascent"
1.204,2.197,0.3401005025,0.8142295985,-1.67,1.89,3.56,0.11,1.3,0.8824047773,0.02953774982,2.411725864,9,0.66448,0.2652261307,0.4709402806,-0.71,1.68,2.39,0.23,0.45,0.5404901925,0.7128376234,3.799380094,6,0.409655,-0.06537688442,1.606685384,-2.42,3.93,6.35,0.03,2.21,1.608014944,0.5681377357,2.894694725,7,1.207115,-0.05351758794,0.2318349102,-0.7,0.31,1.01,0,0.23,0.2379318343,-1.229117583,4.016540472,9,0.161335,-0.05075376884,0.1448511094,-0.27,0.23,0.5,-0.05,0.25,0.1534854682,0.04858210461,1.937743944,3,0.127075,-0.106080402,0.2644929036,-0.77,0.39,1.16,-0.02,0.16,0.2849728895,-1.258906269,3.821052738,5,0.175135,0.6167839196,0.008001792683,0.61,0.63,0.02,0.61,0.01,0.6168358227,0.6429673602,1.85244524,0,0.61237,0.2810050251,0.02712329887,0.25,0.32,0.07,0.28,0.06,0.2823109943,0.1129221578,1.282150487,0,0.27922,0.631758794,0.01316391102,0.61,0.65,0.04,0.63,0.02,0.6318959268,-0.2468018266,1.937202835,0,0.627435,-0.373919598,0.0146556305,-0.39,-0.35,0.04,-0.38,0.03,0.3742066986,0.4096062004,1.679180512,0,0.371105,1.014070352,1.015113438,0,2.6,2.6,1.1,1.8,1.434849807,0.1612685325,1.280737618,0,1.0065,19.97437186,26.45359636,-46.6,50,96.6,31.2,14.65,33.147674,-1.420713249,3.660518141,1,31.38945,-7.401507538,31.19741562,-34.4,68.1,102.5,-24.6,33.3,32.0633912,1.313027265,3.170816753,1,28.82725,116.2638191,295.018847,-94.7,726.7,821.4,-77.5,455.3,317.1015543,1.030604502,2.324035373,1,223.11895,3.512562814,5.062701621,-0.6,13.6,14.2,0.2,8.3,6.161902728,0.9574644113,2.146602473,4,3.6524,-13.8281407,21.1969115,-52.5,1.6,54.1,1.1,37.5,25.30862566,-0.8887521251,1.986809899,1,15.5647,1.626130653,3.665652143,-1.3,10.9,12.2,-0.2,2.55,4.010150438,1.702561691,4.411668879,1,2.16135,"Stair-ascent"
1.302,2.3,0.3512437811,0.8370476102,-1.67,1.89,3.56,0.15,1.25,0.9077559669,-0.1419667696,2.458680914,10,0.699885,0.2584577114,0.4496887917,-0.71,1.68,2.39,0.21,0.42,0.5186717633,0.8885116919,4.38917546,8,0.380665,-0.2111940299,1.669725323,-2.42,3.93,6.35,-0.03,2.31,1.68302869,0.6611165423,2.760222427,6,1.34887,-0.06830845771,0.2315556827,-0.7,0.31,1.01,-0.02,0.25,0.2414209593,-1.040061148,3.709736017,7,0.17474,-0.0763681592,0.1530916669,-0.3,0.23,0.53,-0.08,0.27,0.1710823025,0.3076910292,1.881622201,2,0.14745,-0.0428358209,0.3349469668,-0.77,0.66,1.43,-0.01,0.21,0.3376749593,-0.3192498626,3.300253988,3,0.228605,0.6191542289,0.009345821134,0.61,0.64,0.03,0.62,0.02,0.6192247601,0.5343045366,2.081032451,0,0.617785,0.2754228856,0.0242898188,0.25,0.32,0.07,0.26,0.05,0.2764918827,0.4150870467,1.450625074,0,0.27491,0.6315920398,0.01328796022,0.61,0.65,0.04,0.63,0.02,0.6317318059,-0.2169610169,1.855971929,0,0.63049,-0.3751741294,0.01308580665,-0.39,-0.35,0.04,-0.38,0.03,0.3754022718,0.3910000487,1.817496094,0,0.37438,1.219900498,1.006101777,0,2.6,2.6,1.7,2.1,1.581264687,-0.1957113237,1.343806437,0,1.22375,26.81691542,17.15316464,-29.7,50,79.7,31.3,6.9,31.83359876,-1.887054745,5.899185587,1,30.30635,-15.74875622,21.68027076,-34.4,60.3,94.7,-25.1,7.4,26.79659424,1.925958097,5.573389018,1,25.27415,41.6039801,229.1390307,-94.7,629.4,724.1,-77.5,88.1,232.8853507,1.582446864,3.827592349,1,162.55315,2.248258706,4.058895942,-0.6,13,13.6,0.2,1.4,4.639968048,1.511113087,3.603713279,5,2.4014,-8.656716418,17.4528581,-50.1,1.6,51.7,1.2,11.3,19.4818119,-1.441262326,3.364005372,1,10.60175,0.5706467662,2.138043016,-1.3,10.1,11.4,-0.2,0.3,2.212886276,2.557233826,9.208454589,1,1.12065,"Stair-ascent"
1.405,2.399,0.2683251232,0.9258568939,-1.67,1.89,3.56,0.15,1.29,0.963955061,-0.1988008267,2.138523746,10,0.776755,0.2387192118,0.4553170659,-0.71,1.68,2.39,0.2,0.46,0.5141016365,0.9058010355,4.315287458,9,0.380945,-0.2409359606,1.671482811,-2.42,3.93,6.35,-0.43,2.33,1.688758398,0.705963421,2.772691523,5,1.40059,-0.09157635468,0.2380368764,-0.7,0.31,1.01,-0.03,0.33,0.2550446691,-0.7212028424,3.010261644,6,0.197885,-0.05615763547,0.1526773048,-0.3,0.23,0.53,-0.05,0.28,0.1626777164,0.01353724119,1.806265595,3,0.135595,0.0118226601,0.3778199431,-0.77,0.66,1.43,0.01,0.31,0.3780048739,-0.2705350821,2.665455681,2,0.283085,0.6224630542,0.0131995807,0.61,0.66,0.05,0.62,0.02,0.6226029897,0.8517170985,2.824903511,0,0.61854,0.2719704433,0.02156578008,0.25,0.31,0.06,0.26,0.045,0.2728241282,0.6818779199,1.950722304,0,0.26983,0.630591133,0.01366904093,0.61,0.65,0.04,0.63,0.02,0.6307392644,-0.03723628333,1.649002769,0,0.62698,-0.3734975369,0.01613012797,-0.39,-0.33,0.06,-0.38,0.03,0.3738456782,0.9435758251,3.241856945,0,0.371595,1.262068966,0.9626470358,0,2.6,2.6,1.7,2.05,1.587295621,-0.234950156,1.453785406,0,1.2868,31.45073892,8.863415534,-10.6,50,60.6,32.1,6.1,32.67581848,-1.716845381,9.064801222,1,31.60035,-21.63251232,11.7755791,-34.4,24.7,59.1,-25.2,4.75,24.62985693,2.384951404,8.009446796,1,23.54785,-17.58029557,152.2820924,-94.7,521.6,616.3,-77.4,17.05,153.2935174,2.414273035,7.43937087,1,109.2023,1.183251232,2.79295653,-0.6,10.6,11.2,0.1,0.3,3.033263862,2.277616831,6.707797223,6,1.2174,-4.221182266,12.37110468,-45,1.6,46.6,1.2,0.6,13.07144257,-2.208912382,6.429965074,1,5.76105,-0.01773399015,0.9534385725,-1.3,3.8,5.1,-0.3,0.2,0.9536034846,2.948251385,10.97191527,1,0.5045,"Stair-ascent"
1.515,2.499,0.08686567164,1.21087018,-4.59,1.89,6.48,0.09,1.96,1.213981976,-0.8226392629,3.881445046,11,0.962595,-0.04288557214,1.437411518,-11.75,1.68,13.43,0.09,0.64,1.438051127,-5.838033517,45.50673363,9,0.587145,-0.0615920398,2.02839923,-2.42,7.53,9.95,-0.5,2.47,2.029334131,1.191071968,4.398879474,6,1.57119,-0.09512437811,0.2401245727,-0.7,0.31,1.01,-0.09,0.33,0.2582798051,-0.6594718403,2.902292093,5,0.206025,-0.027960199,0.146264663,-0.31,0.23,0.54,-0.01,0.22,0.1489131437,-0.3031263647,2.068060391,4,0.120455,0.01751243781,0.3939628756,-0.77,0.66,1.43,0.01,0.49,0.394351915,-0.2934005831,2.360760026,2,0.31288,0.625920398,0.01734271556,0.61,0.66,0.05,0.62,0.02,0.6261606139,0.7778546738,2.278821704,0,0.615675,0.2686069652,0.01750763163,0.25,0.31,0.06,0.26,0.03,0.2691769286,0.7583758254,2.463395504,0,0.26373,0.6305472637,0.01375691612,0.61,0.65,0.04,0.63,0.02,0.6306973161,-0.02959304989,1.624573348,0,0.62074,-0.3699502488,0.02204693123,-0.39,-0.32,0.07,-0.38,0.03,0.3706066024,1.085629506,2.935092278,0,0.36428,1.299502488,0.93017398,0,2.6,2.6,1.7,1.9,1.598102108,-0.250097704,1.507856869,0,1.30985,32.6721393,6.173432075,11.8,50,38.2,32.2,5.5,33.25026241,0.1697624553,4.568778407,0,32.04865,-25.78706468,4.769756697,-43.8,-2.7,41.1,-25.8,4.2,26.22447871,0.4947252067,9.178355596,0,25.51515,-63.47363184,47.69145392,-94.7,203.6,298.3,-77.5,14.3,79.3938078,3.412257239,15.06398139,2,75.10095,0.2472636816,1.0065482,-2.1,5.8,7.9,0.1,0.3,1.036474123,3.245317753,16.07049178,10,0.38785,-0.147761194,4.391829531,-24.2,3.1,27.3,1.2,0.5,4.394314509,-3.672755104,16.44203992,2,2.0231,-0.2587064677,0.3142333613,-1.3,1.9,3.2,-0.3,0.2,0.4070278145,2.315362336,19.44590898,4,0.3193,"Stair-ascent"
1.602,2.599,0.03842364532,1.27713676,-4.59,1.89,6.48,0.18,2.02,1.277714632,-0.7912004735,3.487254635,12,1.05847,-0.148817734,1.537133658,-11.75,2.65,14.4,0,0.655,1.544320757,-4.631204103,33.61801382,13,0.715105,-0.1296059113,2.049433622,-2.42,7.53,9.95,-0.88,2.45,2.053527663,1.263249378,4.398228916,9,1.631475,-0.1056650246,0.2304951323,-0.7,0.31,1.01,-0.09,0.33,0.2535608476,-0.7021923188,3.102674772,8,0.197165,-0.006600985222,0.1274446597,-0.31,0.23,0.54,0,0.155,0.1276154939,-0.4300098978,2.714318675,5,0.10235,0.01679802956,0.3919737771,-0.77,0.66,1.43,0.01,0.495,0.3923335517,-0.2888956662,2.382586493,2,0.312385,0.6289162562,0.02004447965,0.61,0.66,0.05,0.62,0.04,0.6292355985,0.5305862885,1.635807606,0,0.626865,0.26591133,0.01391501368,0.25,0.3,0.05,0.26,0.025,0.2662751642,0.7112325403,2.858148037,0,0.26469,0.6310837438,0.01297241795,0.61,0.65,0.04,0.63,0.02,0.6312170588,0.05567856628,1.644163014,0,0.629495,-0.3665517241,0.02493204626,-0.39,-0.32,0.07,-0.38,0.05,0.3673986573,0.7337072696,1.9132263,0,0.365515,1.297536946,0.9214166873,0,2.6,2.6,1.7,1.75,1.59141787,-0.2231257008,1.500050021,0,1.32255,29.46502463,8.043306943,-2.1,48.9,51,31.2,5.8,30.54312464,-1.361855246,5.44299734,2,29.28655,-26.95566502,4.036887174,-43.8,-20.1,23.7,-26.4,4.35,27.25627148,-1.365607251,5.858147278,0,26.7864,-59.01921182,51.62561299,-94.7,146.3,241,-77.4,16.2,78.41218834,2.384360045,7.513298278,1,76.52525,0.2270935961,0.8107680031,-2.1,3.5,5.6,0.1,0.2,0.8419716481,1.980066601,8.705898977,9,0.42265,0.4448275862,2.260544061,-11.4,3.1,14.5,1.2,0.6,2.303894753,-3.162839436,12.96298194,2,1.6049,-0.1399014778,0.4450427446,-1.1,1.9,3,-0.2,0.1,0.466514167,1.948101455,7.888306086,3,0.3606,"Stair-ascent"
1.7,2.7,0.0968159204,1.247524837,-4.59,1.89,6.48,0.29,1.84,1.251275966,-0.9312078317,3.939229474,15,1.02013,-0.2093034826,1.50544237,-11.75,2.65,14.4,0,0.65,1.519922589,-4.919572981,36.03140307,15,0.66717,-0.4402487562,1.721061352,-2.42,7.53,9.95,-0.88,2.05,1.776477172,1.870026289,8.348959338,11,1.356125,-0.1068656716,0.2186585672,-0.7,0.2,0.9,-0.06,0.28,0.2433759248,-0.9587418765,3.485139802,9,0.180585,0.00447761194,0.1237106669,-0.31,0.23,0.54,0.03,0.15,0.1237916722,-0.6412994017,3.105494227,4,0.099835,0.07144278607,0.3287401066,-0.76,0.66,1.42,0.01,0.43,0.3364136284,-0.08982156447,2.738315427,2,0.26114,0.6313432836,0.02098771418,0.61,0.66,0.05,0.62,0.04,0.631692034,0.2226464209,1.290993553,0,0.631305,0.2633830846,0.0102456161,0.25,0.28,0.03,0.26,0.02,0.2635822868,0.09285437692,1.838978444,0,0.26339,0.6324378109,0.01161262665,0.62,0.65,0.03,0.63,0.02,0.6325444157,0.2028617084,1.519382007,0,0.632455,-0.3610447761,0.02632372112,-0.39,-0.32,0.07,-0.37,0.05,0.3620031335,0.3032362337,1.369390685,0,0.36111,1.294527363,0.9339478612,0,2.6,2.6,1.7,1.9,1.596264296,-0.2406356538,1.488600348,0,1.3051,25.80348259,10.83989489,-4.2,39.1,43.3,29.8,8.9,27.98790873,-1.315309349,3.490746625,7,25.9866,-26.23034826,4.144231065,-43.8,-16.3,27.5,-25.5,4.1,26.55571164,-1.404339963,6.618285239,0,26.2039,-37.94477612,74.49333928,-91.4,156.4,247.8,-76.2,20.5,83.60061981,1.491795184,3.60851913,1,80.6359,0.6810945274,1.400085568,-2.1,4.7,6.8,0.2,0.3,1.556961577,1.651282732,4.763486488,9,0.803,-0.7213930348,4.202947325,-13.4,3.1,16.5,1.2,0.7,4.264407829,-1.980832123,5.428400378,1,2.61935,0.1034825871,0.7078365968,-0.4,2.3,2.7,-0.2,0.2,0.7153609533,1.75071476,4.774536195,3,0.48815,"Stair-ascent"
1.802,2.8,0.02820895522,1.242930167,-4.59,1.89,6.48,0.07,1.9,1.243250234,-0.8031928926,3.797874107,16,1.00261,-0.2492039801,1.494745145,-11.75,2.65,14.4,-0.02,0.68,1.515376413,-4.958673674,36.52982651,15,0.65584,-0.5891542289,1.626413134,-2.42,7.53,9.95,-0.88,1.63,1.729833052,2.353889841,11.10233005,11,1.257505,-0.04895522388,0.1464281291,-0.44,0.2,0.64,-0.01,0.21,0.1543949835,-0.3628937655,2.344989206,10,0.11984,-0.01447761194,0.1066255397,-0.31,0.15,0.46,0,0.13,0.1076039356,-1.050317105,3.58262911,6,0.080205,0.1144776119,0.2701627494,-0.46,0.66,1.12,0.01,0.38,0.2934161462,0.5461457067,2.346421998,2,0.214505,0.6347761194,0.02073463291,0.61,0.66,0.05,0.64,0.04,0.6351146721,-0.1306425119,1.26830561,0,0.633715,0.2642288557,0.01000136126,0.25,0.28,0.03,0.27,0.01,0.2644180694,-0.08588614798,1.889790104,0,0.26375,0.6320895522,0.01140009341,0.62,0.65,0.03,0.63,0.02,0.6321923475,0.3103244648,1.637568371,0,0.630785,-0.356119403,0.02552660638,-0.39,-0.32,0.07,-0.35,0.05,0.3570331032,-0.03604460292,1.303808086,0,0.355115,1.091044776,0.9464357873,0,2.5,2.5,1.4,1.8,1.444340473,0.05067573683,1.337011013,0,1.08525,22.98358209,12.32011982,-4.2,39.1,43.3,28.6,19.6,26.07739247,-0.8078067848,2.105867429,10,22.96595,-26.48756219,4.296891683,-43.8,-16.3,27.5,-25.7,4.5,26.83382621,-1.204884201,5.611310059,0,26.39885,-20.03084577,83.86134045,-87.3,156.4,243.7,-73.5,138,86.2204106,0.9346121322,2.155463301,1,82.1027,0.8985074627,1.472787239,-2.1,4.7,6.8,0.2,2.1,1.725229814,1.14064562,3.283999322,6,1.02735,-2.04079602,5.434277368,-18.5,3.1,21.6,1,5.6,5.804844434,-1.362222492,3.355866244,1,3.66975,0.2467661692,0.7710572893,-0.4,2.3,2.7,-0.2,1.1,0.8095819202,1.146970025,2.890262446,3,0.58865,"Stair-ascent"
1.901,2.897,0.03616915423,1.243686044,-4.59,1.89,6.48,0.21,1.9,1.244211873,-0.8213441174,3.808829394,13,1.01084,-0.2097014925,1.496104364,-11.75,2.65,14.4,0.02,0.57,1.510729289,-5.022391076,36.92379977,15,0.633665,-0.5451741294,1.612763178,-2.42,7.53,9.95,-0.55,1.69,1.702415901,2.316979353,11.20171489,12,1.180765,-0.03258706468,0.1337193677,-0.31,0.2,0.51,0,0.18,0.1376327943,-0.3839250701,2.320686418,10,0.104395,-0.01885572139,0.1027976038,-0.31,0.13,0.44,0,0.11,0.1045126096,-1.152413563,3.786253143,6,0.075475,0.107960199,0.2745966167,-0.46,0.66,1.12,0.01,0.41,0.2950571241,0.556790967,2.281390874,2,0.220515,0.6385572139,0.01948102688,0.61,0.66,0.05,0.65,0.04,0.6388543072,-0.507537059,1.582183189,0,0.636375,0.266119403,0.008970136837,0.25,0.28,0.03,0.27,0.01,0.2662705391,-0.3582258973,2.371711313,0,0.26519,0.63039801,0.01011578718,0.62,0.65,0.03,0.63,0.02,0.6304791671,0.5259381401,2.083995282,0,0.6277,-0.3523383085,0.02465694931,-0.39,-0.32,0.07,-0.34,0.05,0.3532000124,-0.3913570286,1.530215171,0,0.350475,0.9034825871,0.9409098016,0,2.5,2.5,0.4,1.8,1.304450858,0.3894333347,1.454293021,0,0.8913,18.60199005,15.71550858,-25.1,37.5,62.6,27,26.9,24.35182219,-0.8657350549,2.733032107,11,20.86795,-26.19402985,4.409822164,-43.8,-16.3,27.5,-25.2,4.3,26.56263788,-1.216678382,5.473955595,0,26.14895,9.176119403,107.9780429,-86.9,275.2,362.1,-65.8,173.9,108.3672409,0.8053873802,2.272824478,1,95.25175,1.282587065,1.750549387,-2.1,5.2,7.3,0.2,2.6,2.170127355,0.748908948,2.231747556,6,1.41155,-4.444278607,8.393866489,-28.9,3.1,32,0.8,10.7,9.497821169,-1.341739882,3.680349713,1,5.8704,0.4213930348,0.8663930202,-0.4,2.6,3,-0.1,1.3,0.9634360151,0.8141225336,2.259848312,3,0.70685,"Stair-ascent"
2,2.999,-0.1023762376,1.206424345,-4.59,1.89,6.48,-0.12,1.58,1.210760337,-0.6010885243,3.893415584,13,0.954855,-0.2518811881,1.48792547,-11.75,2.65,14.4,-0.04,0.56,1.509094542,-4.997178573,36.98347604,14,0.653435,-0.4155445545,1.582426683,-2.42,7.53,9.95,-0.26,1.63,1.63607808,2.216876,11.24642045,12,1.05341,-0.04277227723,0.1256201946,-0.31,0.2,0.51,-0.01,0.16,0.1327023021,-0.3759745198,2.594407195,12,0.09563,-0.01871287129,0.1023357256,-0.31,0.13,0.44,0,0.11,0.1040325539,-1.173937741,3.833555361,5,0.07495,0.1096039604,0.2727088927,-0.46,0.66,1.12,0.03,0.4,0.2939101365,0.5562793392,2.312194022,2,0.21908,0.6427722772,0.01701011999,0.61,0.66,0.05,0.65,0.02,0.642997313,-0.9921572157,2.516117053,0,0.642285,0.2682178218,0.007091486962,0.25,0.28,0.03,0.27,0.01,0.2683115523,-0.3962374302,3.212024441,0,0.26798,0.6283168317,0.007587027351,0.62,0.64,0.02,0.63,0.01,0.6283626373,0.2910624128,1.783292669,0,0.62763,-0.3479207921,0.02257295463,-0.39,-0.32,0.07,-0.34,0.04,0.348652285,-0.8375084133,2.258544571,0,0.34743,0.7232673267,0.9337474895,0,2.5,2.5,0.1,1.8,1.181101181,0.8187356491,1.937163134,0,0.72205,12.64009901,19.92350038,-29.8,37.5,67.3,16.15,29.1,23.59487169,-0.6413385095,2.176921786,11,20.3046,-24.7480198,6.193274941,-43.8,-1.8,42,-24.3,5.475,25.51119634,0.4435734361,5.678955214,0,24.8932,54.87326733,144.5951291,-86.4,421.9,508.3,35.8,222,154.6571267,0.7659918628,2.435234534,1,121.7799,1.948514851,2.30060749,-2.1,7.9,10,0.5,3.675,3.014880586,0.6613825632,2.280127822,6,2.03375,-8.414851485,12.54292342,-43.7,3.1,46.8,-1.25,14.5,15.10412703,-1.156825685,3.143930802,1,9.3245,0.7559405941,1.119975847,-0.4,4.6,5,0.5,1.8,1.351218738,0.8627099083,3.100788301,3,0.95845,"Stair-ascent"
