t_start_s,t_end_s,acc_x_mean,acc_x_std,acc_x_min,acc_x_max,acc_x_range,acc_x_median,acc_x_iqr,acc_x_rms,acc_x_skewness,acc_x_kurtosis,acc_x_zcr,acc_x_abs_integral,acc_y_mean,acc_y_std,acc_y_min,acc_y_max,acc_y_range,acc_y_median,acc_y_iqr,acc_y_rms,acc_y_skewness,acc_y_kurtosis,acc_y_zcr,acc_y_abs_integral,acc_z_mean,acc_z_std,acc_z_min,acc_z_max,acc_z_range,acc_z_median,acc_z_iqr,acc_z_rms,acc_z_skewness,acc_z_kurtosis,acc_z_zcr,acc_z_abs_integral,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_range,gyro_x_median,gyro_x_iqr,gyro_x_rms,gyro_x_skewness,gyro_x_kurtosis,gyro_x_zcr,gyro_x_abs_integral,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_range,gyro_y_median,gyro_y_iqr,gyro_y_rms,gyro_y_skewness,gyro_y_kurtosis,gyro_y_zcr,gyro_y_abs_integral,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_range,gyro_z_median,gyro_z_iqr,gyro_z_rms,gyro_z_skewness,gyro_z_kurtosis,gyro_z_zcr,gyro_z_abs_integral,quat_w_mean,quat_w_std,quat_w_min,quat_w_max,quat_w_range,quat_w_median,quat_w_iqr,quat_w_rms,quat_w_skewness,quat_w_kurtosis,quat_w_zcr,quat_w_abs_integral,quat_x_mean,quat_x_std,quat_x_min,quat_x_max,quat_x_range,quat_x_median,quat_x_iqr,quat_x_rms,quat_x_skewness,quat_x_kurtosis,quat_x_zcr,quat_x_abs_integral,quat_y_mean,quat_y_std,quat_y_min,quat_y_max,quat_y_range,quat_y_median,quat_y_iqr,quat_y_rms,quat_y_skewness,quat_y_kurtosis,quat_y_zcr,quat_y_abs_integral,quat_z_mean,quat_z_std,quat_z_min,quat_z_max,quat_z_range,quat_z_median,quat_z_iqr,quat_z_rms,quat_z_skewness,quat_z_kurtosis,quat_z_zcr,quat_z_abs_integral,encoder_angle_mean,encoder_angle_std,encoder_angle_min,encoder_angle_max,encoder_angle_range,encoder_angle_median,encoder_angle_iqr,encoder_angle_rms,encoder_angle_skewness,encoder_angle_kurtosis,encoder_angle_zcr,encoder_angle_abs_integral,grf_x_mean,grf_x_std,grf_x_min,grf_x_max,grf_x_range,grf_x_median,grf_x_iqr,grf_x_rms,grf_x_skewness,grf_x_kurtosis,grf_x_zcr,grf_x_abs_integral,grf_y_mean,grf_y_std,grf_y_min,grf_y_max,grf_y_range,grf_y_median,grf_y_iqr,grf_y_rms,grf_y_skewness,grf_y_kurtosis,grf_y_zcr,grf_y_abs_integral,grf_z_mean,grf_z_std,grf_z_min,grf_z_max,grf_z_range,grf_z_median,grf_z_iqr,grf_z_rms,grf_z_skewness,grf_z_kurtosis,grf_z_zcr,grf_z_abs_integral,grt_x_mean,grt_x_std,grt_x_min,grt_x_max,grt_x_range,grt_x_median,grt_x_iqr,grt_x_rms,grt_x_skewness,grt_x_kurtosis,grt_x_zcr,grt_x_abs_integral,grt_y_mean,grt_y_std,grt_y_min,grt_y_max,grt_y_range,grt_y_median,grt_y_iqr,grt_y_rms,grt_y_skewness,grt_y_kurtosis,grt_y_zcr,grt_y_abs_integral,grt_z_mean,grt_z_std,grt_z_min,grt_z_max,grt_z_range,grt_z_median,grt_z_iqr,grt_z_rms,grt_z_skewness,grt_z_kurtosis,grt_z_zcr,grt_z_abs_integral,label
1.002,1.996,-0.0698,1.501368363,-5.9,6.53,12.43,-0.285,0.95,1.50299002,0.93950436,10.87150079,14,0.967405,-0.118,1.592110549,-7.75,6.87,14.62,-0.135,0.775,1.596477372,0.5002040905,13.36044852,16,0.94176,0.2245,3.661672261,-13.96,23.06,37.02,-0.41,1.1025,3.668547942,3.335818806,23.6692872,13,1.54467,-0.02255,0.1555570554,-0.36,0.26,0.62,0.01,0.15,0.1571830143,-0.8317170507,2.836163194,11,0.113155,0.0399,0.07934727469,-0.11,0.19,0.3,0.01,0.1325,0.08881441324,0.5069339161,2.011032977,7,0.06405,-0.05885,0.2163381092,-0.54,0.52,1.06,-0.105,0.1925,0.2241996878,0.7347828608,3.680159278,6,0.182925,-0.64795,0.007765146489,-0.66,-0.64,0.02,-0.65,0.01,0.6479965278,-0.3725709116,1.744431633,0,0.644015,-0.3034,0.01180847154,-0.33,-0.29,0.04,-0.3,0.02,0.3036297087,-0.2662547776,1.632033173,0,0.301655,-0.6473,0.005891519329,-0.66,-0.63,0.03,-0.65,0.01,0.6473268108,1.16954657,4.520019562,0,0.64339,0.26245,0.004949494924,0.25,0.27,0.02,0.26,0.01,0.2624966666,0.4143269743,2.731698621,0,0.26085,5.4785,4.426351517,0,10.4,10.4,7.25,9.8,7.043191748,-0.1787407207,1.223782531,0,5.45295,39.8465,17.53990273,16,84.7,68.7,32.7,15.75,43.53609709,1.201766923,3.091374497,0,40.01885,-19.975,11.46626683,-42.9,9,51.9,-22.1,11.325,23.03206243,0.6940069869,3.158887654,1,20.78265,229.1835,307.7818138,-82.3,816.8,899.1,286.95,498.825,383.7378292,0.4416991369,1.85129495,1,291.68305,1.2185,1.69682284,-2.2,5.3,7.5,0.2,2.6,2.089006941,0.7458599033,2.472532267,20,1.37855,-0.654,4.279951402,-13.3,4.9,18.2,1.1,3.8,4.329630469,-1.261947787,3.626928331,5,3.0819,1.827,2.708776661,-0.7,7.9,8.6,0.4,4.3,3.267323063,1.067225491,2.690868247,3,2.0258,"Stair-descent"
1.104,2.097,-0.07125628141,1.505060786,-5.9,6.53,12.43,-0.29,0.94,1.506746637,0.9402322475,10.82297121,14,0.96701,-0.1256281407,1.595303245,-7.75,6.87,14.62,-0.14,0.765,1.60024213,0.5138516216,13.33006961,18,0.93945,0.3086432161,3.656692999,-13.96,23.06,37.02,-0.19,1.055,3.669695399,3.29932368,23.6106087,14,1.475465,0.01346733668,0.1140639761,-0.32,0.26,0.58,0.02,0.1,0.1148562571,-0.8863462045,4.170450166,12,0.08121,0.03703517588,0.08210028044,-0.11,0.19,0.3,0,0.145,0.09006697675,0.4740854843,1.948166646,6,0.066795,-0.03954773869,0.191747574,-0.26,0.52,0.78,-0.1,0.195,0.195783441,1.366819611,4.040604575,6,0.163045,-0.6467336683,0.007822427627,-0.66,-0.64,0.02,-0.64,0.01,0.6467809739,-0.6430890299,1.91675977,0,0.642095,-0.3026130653,0.01121762926,-0.32,-0.29,0.03,-0.3,0.02,0.3028209083,-0.3280366258,1.726932907,0,0.30065,-0.6487437186,0.004124890526,-0.66,-0.64,0.02,-0.65,0,0.6487568321,0.8480522883,4.824139455,0,0.64424,0.263718593,0.005951327374,0.25,0.28,0.03,0.26,0.01,0.2637857361,0.503945827,3.055432824,0,0.26179,4.614572864,4.542533627,0,10.4,10.4,3.4,9.8,6.475252464,0.1998123211,1.210192296,0,4.5518,37.8080402,19.89738085,-7.3,84.7,92,31.4,16.65,42.7241579,0.6925927748,2.948071921,3,37.96095,-16.14623116,14.98987509,-42.9,22.9,65.8,-21.2,18.1,22.0317302,0.7093948162,2.782346431,1,19.402,314.8613065,332.9220724,-82.3,825.9,908.2,322.7,700.35,458.2300172,0.1415544514,1.624798284,1,366.12895,1.818090452,2.207154737,-2.2,7.6,9.8,1.1,3.05,2.859542782,0.7377808134,2.583113528,18,1.99415,-2.235175879,5.933692982,-16,4.9,20.9,1,6.85,6.340719487,-1.026860814,2.791435524,5,4.4424,2.727638191,3.351395112,-0.7,9.5,10.2,1,4.95,4.321094687,0.7536469102,2.062153534,3,2.9244,"Stair-descent"
1.203,2.2,-0.05064676617,1.496598491,-5.9,6.53,12.43,-0.13,0.9,1.497455221,0.9057667908,10.90862389,16,0.951615,-0.1253731343,1.587920191,-7.75,6.87,14.62,-0.15,0.73,1.592861876,0.5153872205,13.44428531,20,0.941115,0.3889552239,3.619584155,-13.96,23.06,37.02,-0.06,0.84,3.640422451,3.305205332,24.0514395,15,1.41083,0.03791044776,0.07267875161,-0.16,0.26,0.42,0.02,0.09,0.08197196463,0.6222460957,3.998523718,14,0.05908,0.03940298507,0.08049994154,-0.11,0.19,0.3,0.02,0.13,0.08962608895,0.4362558072,2.005534734,6,0.06714,-0.04452736318,0.193914636,-0.26,0.52,0.78,-0.11,0.2,0.1989612328,1.350548004,3.994043013,6,0.167495,-0.6446766169,0.006618224537,-0.66,-0.64,0.02,-0.64,0.01,0.6447105872,-1.097075232,2.989415651,0,0.642675,-0.3028358209,0.01099153498,-0.32,-0.29,0.03,-0.3,0.02,0.3030352261,-0.321543683,1.783273781,0,0.302135,-0.6497512438,0.002897556175,-0.66,-0.64,0.02,-0.65,0,0.6497577046,0.7643516051,11.69170176,0,0.64783,0.2658706468,0.007620552472,0.25,0.28,0.03,0.26,0.01,0.2659798369,0.4469167777,2.410477534,0,0.26489,3.606965174,4.382422062,0,10.4,10.4,0,9.4,5.675898246,0.641945583,1.612073693,0,3.5928,32.53134328,26.2444358,-25,84.7,109.7,30.6,20.7,41.79783136,-0.105517531,2.813691478,3,36.6411,-10.47064677,20.1703315,-42.9,37.5,80.4,-17.4,29.6,22.7261241,0.6808019153,2.482059236,1,19.99815,401.8318408,329.9310134,-82.3,825.9,908.2,406.6,657.6,519.9262466,-0.2368945219,1.671541442,1,437.41685,2.784079602,3.03049924,-2.2,9.6,11.8,2.4,4.8,4.115218691,0.7811712828,2.610215784,10,2.91435,-4.231343284,7.414263696,-18.6,4.9,23.5,-1.3,10.8,8.53671905,-0.6482784674,1.941873562,5,6.1334,3.609950249,3.556453107,-0.7,9.5,10.2,2.8,7.5,5.067553601,0.3037054092,1.470909606,3,3.74315,"Stair-descent"
1.3,2.289,-0.06522613065,1.512981955,-5.9,6.53,12.43,-0.12,0.99,1.514387283,0.9049229268,10.58970455,16,0.96433,-0.1438693467,1.599443246,-7.75,6.87,14.62,-0.17,0.86,1.605900708,0.5421520439,13.21745035,19,0.95705,0.3761306533,3.640064968,-13.96,23.06,37.02,-0.11,0.855,3.659446302,3.292546146,23.79747882,16,1.410245,0.03894472362,0.07145573152,-0.12,0.26,0.38,0.02,0.09,0.08137943884,0.763972882,3.840900759,14,0.05894,0.03432160804,0.08128006725,-0.11,0.19,0.3,0,0.13,0.08822937215,0.5874296693,2.078676901,7,0.062795,-0.03281407035,0.1925473788,-0.26,0.52,0.78,-0.08,0.22,0.1953234658,1.237130413,3.816373975,7,0.15889,-0.6428140704,0.004496855743,-0.65,-0.64,0.01,-0.64,0.01,0.6428297992,-0.9722035899,1.94517982,0,0.635655,-0.3030653266,0.0108969939,-0.32,-0.29,0.03,-0.3,0.02,0.3032611691,-0.3027830446,1.797701728,0,0.29996,-0.6503015075,0.001710020053,-0.66,-0.65,0.01,-0.65,0,0.6503037559,-5.495248379,31.19775475,0,0.643145,0.267638191,0.00832443571,0.25,0.28,0.03,0.27,0.01,0.2677676184,0.1509615379,1.994564811,0,0.26459,2.683919598,3.961934799,0,10.4,10.4,0,3.9,4.785431199,1.114261805,2.538482927,0,2.61725,28.7160804,29.62840283,-27.9,84.7,112.6,28.1,32.25,41.26082316,-0.07611987815,2.309184039,6,35.1652,-6.754271357,21.4507914,-42.9,37.5,80.4,-12.1,31.2,22.48903362,0.3486539251,1.992824041,1,19.5261,460.5703518,295.6217194,-82.3,825.9,908.2,438.7,443.2,547.2816915,-0.5179380756,2.167170428,1,480.8755,3.483417085,3.189993208,-2.2,9.6,11.8,2.8,5.45,4.723372869,0.4416253332,2.03091573,7,3.60585,-5.212060302,7.447555687,-18.6,4.9,23.5,-3.8,13.35,9.090195723,-0.3588237618,1.700804847,5,6.9428,4.051758794,3.379986088,-0.7,9.5,10.2,4.1,6.85,5.276462383,0.1248080763,1.501178914,3,4.1352,"Stair-descent"
1.405,2.394,0.003567839196,1.510165499,-5.9,6.53,12.43,-0.03,1.13,1.510169713,0.7772300443,10.51505745,17,0.951715,-0.07582914573,1.599943526,-7.75,6.87,14.62,-0.12,0.92,1.601739475,0.4224843282,13.11760419,19,0.95765,0.4459296482,3.627918962,-13.96,23.06,37.02,0.04,0.655,3.655222188,3.269867768,23.86336721,17,1.377665,0.03306532663,0.07184678529,-0.12,0.26,0.38,0.02,0.08,0.07909030523,0.931245465,4.073494836,15,0.055955,0.0127638191,0.06740636161,-0.11,0.18,0.29,-0.01,0.06,0.0686041738,1.017824404,3.244370282,7,0.04804,-0.002311557789,0.1938856406,-0.26,0.52,0.78,-0.04,0.295,0.1938994196,0.8483057264,3.084681689,7,0.156645,-0.6417085427,0.003763815741,-0.65,-0.64,0.01,-0.64,0,0.6417195806,-1.749000224,4.059001783,0,0.634605,-0.303919598,0.01020954169,-0.32,-0.29,0.03,-0.3,0.01,0.3040910337,-0.2932724916,1.964391705,0,0.300705,-0.6503015075,0.001710020053,-0.66,-0.65,0.01,-0.65,0,0.6503037559,-5.495248379,31.19775475,0,0.643145,0.2688442211,0.009142690975,0.25,0.28,0.03,0.27,0.02,0.2689996357,-0.006683865327,1.633755703,0,0.265745,1.537688442,2.941290983,0,10.3,10.3,0,2,3.318987555,1.895945412,5.302992905,0,1.52845,28.12462312,30.09882461,-27.9,84.7,112.6,31.3,37.6,41.19385474,-0.03547290463,2.180157372,6,34.578,-4.018090452,20.8594814,-42.9,37.5,80.4,-1.7,28.95,21.24295213,0.04421411097,2.067770746,2,17.4801,513.281407,231.398684,-82.3,825.9,908.2,457.9,408.9,563.0303311,-0.4029369971,2.628574604,1,515.0645,4.084924623,2.984208668,-2.2,9.6,11.8,3.6,3.55,5.058864552,0.1390308082,2.110184022,6,4.16225,-5.66281407,7.203044033,-18.6,4.9,23.5,-4.9,13.1,9.162494558,-0.2702875,1.795988775,6,7.14995,4.39798995,3.086084179,-0.7,9.5,10.2,4.2,5.85,5.372730326,0.1078660136,1.626728878,3,4.40805,"Stair-descent"
1.5,2.495,0.10375,1.099749261,-2.06,6.42,8.48,0.02,0.8275,1.104632292,1.984296834,12.53291389,17,0.741305,0.1025,1.370693894,-7.75,6.87,14.62,-0.065,0.69,1.374521007,1.574516692,17.16558884,18,0.751975,0.0454,1.477490724,-13.96,7.27,21.23,0.035,0.47,1.47818808,-2.895355941,46.93512314,18,0.717455,0.025,0.06777905281,-0.07,0.26,0.33,0.01,0.06,0.07224264668,1.329240894,4.923898722,13,0.048945,0.00445,0.06101391235,-0.08,0.18,0.26,-0.01,0.05,0.06117597568,1.421211897,4.375383322,6,0.043445,-0.0106,0.181856097,-0.26,0.52,0.78,-0.02,0.27,0.1821647606,0.8720561259,3.392898995,6,0.14335,-0.64125,0.003307189139,-0.65,-0.64,0.01,-0.64,0,0.6412585282,-2.267786838,6.142857143,0,0.63801,-0.30485,0.009272405297,-0.32,-0.29,0.03,-0.3,0.01,0.3049909835,-0.401324555,2.171952791,0,0.303455,-0.65,1.110223025e-16,-0.65,-0.65,0,-0.65,0,0.65,1,1,0,0.64675,0.26985,0.009719953704,0.25,0.28,0.03,0.27,0.02,0.2700249988,-0.1660447997,1.450342692,0,0.268375,0.639,1.465734969,0,7,7,0,0,1.598968417,2.310684695,7.566821031,0,0.6465,28.726,30.03957596,-27.9,84.7,112.6,33.65,36.55,41.56391704,-0.09497398839,2.191370048,6,35.27845,-1.7505,18.95813018,-41.1,37.5,78.6,-1.35,23.525,19.03877491,0.001562673601,2.428693301,4,15.23405,528.533,200.4653821,214.6,825.9,611.3,457.9,412.325,565.2729442,0.1870565216,1.457302859,0,527.19795,4.4805,2.623617684,-0.8,9.6,10.4,4.25,3.225,5.192133473,0.2220552707,2.371615838,2,4.4997,-5.6895,7.12509928,-18.6,4.4,23,-4.9,12.925,9.117974007,-0.3011803554,1.804065021,3,7.05025,4.646,2.810050533,0.3,9.5,9.2,4.15,5.25,5.429705333,0.2111682094,1.683984217,0,4.65765,"Stair-descent"
1.605,2.599,-0.0219,0.78800342,-2.06,2.3,4.36,0.03,0.745,0.788307681,0.07294760102,4.066125652,16,0.57006,0.0729,0.8074197112,-2.03,4.87,6.9,-0.015,0.59,0.810704015,2.227855039,14.72278898,15,0.490455,0.0521,0.6590512803,-2.03,1.87,3.9,0.05,0.4225,0.6611074043,0.02459915448,4.862871791,16,0.43682,0.0208,0.06683831237,-0.07,0.26,0.33,0.01,0.06,0.07,1.489321906,5.402002419,10,0.046735,-0.0017,0.05700973601,-0.08,0.18,0.26,-0.015,0.03,0.05703507693,1.772109516,5.871140358,7,0.03861,-0.0246,0.1712566495,-0.26,0.51,0.77,-0.035,0.2225,0.1730144503,0.9694782194,3.754715673,6,0.13333,-0.6412,0.003249615362,-0.65,-0.64,0.01,-0.64,0,0.6412082345,-2.338738329,6.46969697,0,0.637265,-0.3047,0.009429209935,-0.32,-0.29,0.03,-0.3,0.01,0.3048458627,-0.3728104092,2.144473273,0,0.303055,-0.65,1.110223025e-16,-0.65,-0.65,0,-0.65,0,0.65,1,1,0,0.6461,0.2719,0.009559811714,0.25,0.28,0.03,0.28,0.02,0.2720680062,-0.5926508788,1.801049543,0,0.270135,0.19,0.6578753681,0,3.3,3.3,0,0,0.6847627326,3.600325034,14.87788705,0,0.18255,28.62,29.86707887,-27.9,84.7,112.6,34.25,34.425,41.3660102,-0.09966410615,2.226999383,6,34.9602,0.6145,15.79537716,-29.3,37.5,66.8,-1.35,20.275,15.80732583,0.5229296411,2.414025338,4,12.91385,508.121,225.8954346,69,825.9,756.9,457.9,436.1,556.0716662,-0.02963432119,1.638182237,0,506.6195,4.781,2.253761079,0.9,9.6,8.7,4.25,2.85,5.285584168,0.6725507686,2.374954938,0,4.74945,-5.753,7.012851845,-18.6,4.4,23,-4.9,12.925,9.070672522,-0.3549350262,1.796475482,2,6.88695,4.7675,2.657986785,1,9.5,8.5,4.15,5.225,5.45838346,0.3347653901,1.644011083,0,4.77365,"Stair-descent"
1.712,2.698,0.2573,0.7611082118,-1.07,2.35,3.42,0.14,0.5725,0.8034233006,0.9323725402,3.75058967,14,0.55047,0.3154,0.7918767833,-1.03,4.87,5.9,0.075,0.695,0.8523766773,2.372547744,12.63981263,14,0.510615,0.0555,0.5809447048,-2.03,1.82,3.85,0.055,0.3925,0.5835897532,-0.3263556291,6.20724071,17,0.36722,0.0447,0.1275025882,-0.07,0.55,0.62,0.01,0.06,0.1351110654,2.604616312,9.838643789,10,0.0649,-0.0192,0.02862446506,-0.08,0.08,0.16,-0.02,0.04,0.03446737588,0.3672345382,3.531524111,9,0.026915,-0.1,0.209370485,-0.75,0.47,1.22,-0.08,0.21,0.2320258606,-0.7625808465,5.197087909,5,0.153505,-0.6409,0.00349141805,-0.65,-0.63,0.02,-0.64,0,0.64090951,-1.324189117,6.980073501,0,0.63196,-0.3034,0.0103169763,-0.32,-0.29,0.03,-0.3,0.01,0.3035753613,-0.3779193855,1.998290477,0,0.299285,-0.65,1.110223025e-16,-0.65,-0.65,0,-0.65,0,0.65,1,1,0,0.6409,0.2752,0.01108873302,0.25,0.31,0.06,0.28,0.01,0.2754233106,0.1035709892,4.033458786,0,0.27115,0.2725,0.9525196848,0,5.4,5.4,0,0,0.9907320526,3.851109883,17.28805367,0,0.23595,26.6415,29.83241069,-27.9,84.7,112.6,31.15,32.775,39.996778,0.085073086,2.234485981,6,32.61505,0.6405,15.74353549,-27.9,37.5,65.4,-1.35,20.275,15.75655895,0.5417233228,2.397207635,4,12.7603,472.7585,271.7288121,-73.1,825.9,899,457.9,491.75,545.2862979,-0.3004635362,1.866182181,1,473.8975,4.6215,2.480521669,0,9.6,9.6,4.25,2.85,5.245116777,0.3136917205,2.429049012,0,4.5821,-5.851,6.88794592,-18.6,3.7,22.3,-4.9,12.925,9.037588174,-0.4018834933,1.786371745,1,6.7807,4.6805,2.770878877,-0.1,9.5,9.6,4.15,5.375,5.439195713,0.2285580091,1.708969546,3,4.6729,"Stair-descent"
1.808,2.794,0.3833165829,1.002176554,-1.07,4,5.07,0.14,0.58,1.072981569,1.520438639,5.468975788,12,0.679255,0.4653768844,1.027191484,-1.03,3.93,4.96,0.09,0.8,1.127695877,1.772488545,5.771904835,12,0.656265,0.1607035176,0.729115598,-2.03,3.26,5.29,0.07,0.395,0.7466158154,1.323336119,8.476388693,16,0.41955,0.06944723618,0.1647236028,-0.07,0.55,0.62,0.01,0.08,0.1787646048,1.931664546,5.479900252,9,0.09329,-0.01547738693,0.03848445802,-0.08,0.2,0.28,-0.02,0.04,0.04148015206,1.961712653,10.39631686,8,0.030355,-0.1120100503,0.2380954158,-0.75,0.65,1.4,-0.11,0.215,0.2631267345,-0.2708096752,4.955335124,5,0.179765,-0.6399497487,0.004755054168,-0.65,-0.63,0.02,-0.64,0,0.6399674144,0.01503403682,4.421904421,0,0.631,-0.3008040201,0.009369939313,-0.32,-0.29,0.03,-0.3,0.02,0.3009499199,-0.6460049788,2.60252082,0,0.29664,-0.6497487437,0.001565066483,-0.65,-0.64,0.01,-0.65,0,0.6497506286,6.068424276,37.8257732,0,0.640695,0.2811557789,0.0152424577,0.26,0.32,0.06,0.28,0.01,0.2815686498,1.235072606,4.380609407,0,0.27694,0.9547738693,2.233789134,0,8.2,8.2,0,0,2.429281177,2.226616793,6.420702161,0,0.90665,20.70904523,25.49551973,-27.9,82.6,110.5,20.1,30.05,32.84640133,0.1600955704,2.714171838,6,26.84035,-0.1296482412,16.5684108,-28,37.5,65.5,-1,22.2,16.56891805,0.4543365283,2.265317093,4,13.5766,425.5964824,318.0836534,-88.9,825.9,914.8,457.9,590.7,531.328125,-0.2524776364,1.616344767,1,441.40855,4.341708543,2.834978769,-0.4,9.6,10,4.3,3,5.185319439,0.04436985703,2.22773189,1,4.34795,-5.340201005,7.285718939,-18.6,3.7,22.3,-4.9,13.6,9.033241236,-0.415830468,1.686723811,1,6.74635,4.243718593,3.146354394,-0.5,9.5,10,3.7,5.75,5.282867921,0.185760807,1.648484222,3,4.28745,"Stair-descent"
1.908,2.898,0.4630348259,0.9982029843,-1.07,4,5.07,0.25,0.92,1.100368324,1.348449287,5.049359782,10,0.723635,0.5505472637,1.075769862,-1.03,3.93,4.96,0.16,1.03,1.208463108,1.479791491,4.556080594,11,0.74727,0.08656716418,0.643513101,-0.97,3.26,4.23,0.04,0.4,0.6493096219,2.501373218,12.08869806,15,0.36586,0.05353233831,0.1724738359,-0.16,0.55,0.71,0,0.07,0.1805905184,1.813345902,5.290224866,9,0.098525,0.01890547264,0.1068490171,-0.08,0.35,0.43,-0.02,0.05,0.1085086603,2.144652567,6.425198671,7,0.05972,-0.02348258706,0.3629218231,-0.75,0.96,1.71,-0.08,0.27,0.3636807413,0.7822358616,3.872195878,3,0.252055,-0.6389054726,0.005624751616,-0.65,-0.63,0.02,-0.64,0,0.6389302316,0.02391666641,3.033213795,0,0.63252,-0.3006965174,0.009331508589,-0.33,-0.29,0.04,-0.3,0.02,0.3008412748,-0.853268324,3.622378396,0,0.297445,-0.6487064677,0.003355904866,-0.65,-0.64,0.01,-0.65,0,0.648715148,2.208922964,5.879340659,0,0.642255,0.2847761194,0.01459484769,0.26,0.32,0.06,0.28,0,0.2851498689,1.239657019,3.729878334,0,0.28197,1.892537313,3.297231468,0,9.6,9.6,0,2.4,3.801767068,1.382247308,3.174725615,0,1.84195,15.63930348,19.46458188,-27.9,55.4,83.3,17.5,27.4,24.96913617,-0.5231876782,2.472367177,6,21.66975,-1.156218905,17.20667965,-28,37.5,65.5,-2.8,25.2,17.2454825,0.471827535,2.154630822,4,14.6395,352.4557214,341.2876471,-88.9,825.9,914.8,307.4,760,490.6142004,0.07099819601,1.468659998,1,384.97805,4.012935323,3.11293751,-0.4,9.6,10,4.2,5.4,5.07878232,0.06345359598,1.894218256,4,4.06595,-4.541293532,7.489178682,-18.6,3.7,22.3,0.4,13.7,8.75848984,-0.6141570575,1.762278377,1,6.2827,3.682089552,3.366971211,-0.5,9.5,10,2.6,6.5,4.98941666,0.391714553,1.651174345,3,3.7752,"Stair-descent"
2.003,2.99,0.3974747475,1.085436042,-2.12,4,6.12,0.22,0.9025,1.155922824,0.919679354,4.570571289,9,0.766575,0.434040404,1.211716304,-2.01,3.93,5.94,0.06,1.075,1.287108183,0.9491652133,3.904084581,9,0.843395,-0.06873737374,0.8592543877,-2.62,3.26,5.88,0.02,0.49,0.8619993789,0.3658299555,7.379513746,13,0.503175,0.05202020202,0.1748966783,-0.16,0.55,0.71,0,0.0775,0.1824690371,1.779950203,5.149369855,8,0.101805,0.03661616162,0.1137965762,-0.08,0.35,0.43,-0.005,0.06,0.119542478,1.598123364,4.348816847,7,0.07257,0.08878787879,0.4696684253,-0.75,1.09,1.84,-0.01,0.37,0.4779871517,0.7306903574,2.894547938,3,0.330965,-0.6386868687,0.005799070745,-0.65,-0.63,0.02,-0.64,0,0.638713195,-0.01758743531,2.831728957,0,0.630305,-0.3036868687,0.01639299337,-0.36,-0.29,0.07,-0.3,0.0175,0.3041289931,-1.9221115,6.320048872,0,0.29973,-0.6474747475,0.005093754215,-0.65,-0.63,0.02,-0.65,0,0.6474947837,1.906567643,5.787308626,0,0.63913,0.2845454545,0.01542480799,0.25,0.32,0.07,0.28,0.0075,0.2849632264,0.8491149572,3.723735235,0,0.280775,2.706060606,3.812812482,0,9.6,9.6,0,6.975,4.675500297,0.8651701473,1.923856822,0,2.6919,14.25050505,18.4034218,-27.9,40.7,68.6,17.05,24.6,23.2757992,-0.6222618313,2.522340169,6,20.5036,-3.258080808,17.91256289,-28,37.5,65.5,-9.1,26.725,18.2064549,0.6800546213,2.193819483,3,15.95585,272.7065657,330.9041988,-88.9,825.9,914.8,215.15,631.075,428.7965249,0.4127671812,1.698562378,1,318.02215,3.621212121,3.30216558,-0.4,9.6,10,3.5,5.675,4.90076267,0.2695718085,1.725739175,5,3.63415,-3.555050505,7.44552267,-18.6,3.7,22.3,0.8,11.375,8.250708571,-0.9485808391,2.203094693,1,5.4387,2.964646465,3.280499874,-0.5,9.5,10,1.8,4.45,4.421629573,0.79565528,2.23475196,3,3.07425,"Stair-descent"
